branch,marks,caste,Cap_round_no,status,college_name
Plastic and Polymer Engineering,,DEFR,3,Government-Autonomous,"Government Polytechnic, Amravati"
Plastic and Polymer Engineering,,GOVERNMENT,3,Government-Autonomous,"Government Polytechnic, Amravati"
Plastic and Polymer Engineering,,MAHARASHTRA,3,Government-Autonomous,"Government Polytechnic, Amravati"
Plastic and Polymer Engineering,,CAP,3,Government-Autonomous,"Government Polytechnic, Amravati"
Plastic and Polymer Engineering,,III,3,Government-Autonomous,"Government Polytechnic, Amravati"
Plastic and Polymer Engineering,,SSC,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,81.2,NGOPENH,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,81.2,NGSTH,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,81.2,NGSEBCH,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,81.2,NLNTCH,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,81.2,NLOBCH,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,77.0,TGOPENH,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,76.0,NGSCH,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,75.6,TGSCH,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,,DEFR,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,,GOVERNMENT,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,,MAHARASHTRA,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,,CAP,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,,III,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,,SSC,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,80.6,NGOPENO,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,80.6,NGOBCO,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,80.6,NLOPENO,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,80.6,NLSEBCO,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,83.2,TGOPENO,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,83.2,TGOBCO,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,69.6,EWS,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,,DEFR,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,,GOVERNMENT,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,,MAHARASHTRA,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,,CAP,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,,III,3,Government-Autonomous,"Government Polytechnic, Amravati"
Chemical Engineering,,SSC,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,81.8,NGOPENH,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,81.8,NGOBCH,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,81.8,NLOPENH,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,81.8,NLSTH,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,81.8,NLOBCH,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,81.8,PWDOBCH,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,80.2,PWD,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,80.2,DEF44804,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,63.0,NLNTBH,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,86.6,NGOPENO,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,86.6,NGSCO,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,86.6,NGSTO,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,86.6,NGNTBO,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,86.6,NGSEBCO,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,86.6,NLOPENO,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,86.6,NLOBCO,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,,DEFR,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,,GOVERNMENT,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,,MAHARASHTRA,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,,CAP,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,,III,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,,SSC,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,83.2,DEFOPENS,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,83.2,EWS,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,83.2,TFWS,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,83.2,PWD,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,83.2,DEF32325,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,,DEFR,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,,GOVERNMENT,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,,MAHARASHTRA,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,,CAP,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,,III,3,Government-Autonomous,"Government Polytechnic, Amravati"
Mechanical Engineering,,SSC,3,Government-Autonomous,"Government Polytechnic, Amravati"
Civil Engineering,87.2,NGOPENH,3,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,87.2,NGSTH,3,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,87.2,NGNTAH,3,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,87.2,NLOBCH,3,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,85.0,NGSTO,3,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,85.0,NLOBCO,3,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,83.8,TGOPENO,3,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,DEFR,3,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,GOVERNMENT,3,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,MAHARASHTRA,3,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,CAP,3,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,III,3,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,,SSC,3,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,92.8,NGOPENO,3,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,92.8,NGOBCO,3,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,,DEFR,3,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,,GOVERNMENT,3,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,,MAHARASHTRA,3,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,,CAP,3,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,,III,3,Government,"Government Polytechnic, Khamgaon"
Computer Engineering,,SSC,3,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,82.0,NLSCO,3,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,92.6,ORPHAN,3,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,,DEFR,3,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,,GOVERNMENT,3,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,,MAHARASHTRA,3,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,,CAP,3,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,,III,3,Government,"Government Polytechnic, Khamgaon"
Electrical Engineering,,SSC,3,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,88.6,TGNTDH,3,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,89.0,NGSTO,3,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,89.0,NGOBCO,3,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,79.4,TGNTCO,3,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,79.6,EWS,3,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,DEFR,3,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,GOVERNMENT,3,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,MAHARASHTRA,3,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,CAP,3,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,III,3,Government,"Government Polytechnic, Khamgaon"
Electronics and Communication Engineering,,SSC,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.4,NGOPENH,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.4,NGSCH,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.4,NGSTH,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.4,NLOPENH,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.4,NLSTH,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,86.4,NLOBCH,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,80.8,TLOPENH,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,73.8,NGSEBCH,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,89.0,TGOBCH,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,DEFR,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,GOVERNMENT,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,MAHARASHTRA,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,CAP,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,III,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,SSC,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,88.4,NGOPENO,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,88.4,NLOPENO,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,88.4,NLOBCO,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,64.4,TGOPENO,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,63.4,EWS,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,DEFR,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,GOVERNMENT,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,MAHARASHTRA,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,CAP,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,III,3,Government,"Government Polytechnic, Khamgaon"
Mechanical Engineering,,SSC,3,Government,"Government Polytechnic, Khamgaon"
Civil Engineering,91.6,NGOPENH,3,Government,"Government Polytechnic, Washim"
Civil Engineering,91.6,PWDOPENH,3,Government,"Government Polytechnic, Washim"
Civil Engineering,87.6,PWD,3,Government,"Government Polytechnic, Washim"
Civil Engineering,87.6,DEF16486,3,Government,"Government Polytechnic, Washim"
Civil Engineering,71.6,NGNTCH,3,Government,"Government Polytechnic, Washim"
Civil Engineering,71.6,NLNTCH,3,Government,"Government Polytechnic, Washim"
Civil Engineering,81.8,NGOPENO,3,Government,"Government Polytechnic, Washim"
Civil Engineering,81.8,NGNTDO,3,Government,"Government Polytechnic, Washim"
Civil Engineering,81.8,NGOBCO,3,Government,"Government Polytechnic, Washim"
Civil Engineering,81.8,NLOPENO,3,Government,"Government Polytechnic, Washim"
Civil Engineering,81.8,NLOBCO,3,Government,"Government Polytechnic, Washim"
Civil Engineering,,DEFR,3,Government,"Government Polytechnic, Washim"
Civil Engineering,,GOVERNMENT,3,Government,"Government Polytechnic, Washim"
Civil Engineering,,MAHARASHTRA,3,Government,"Government Polytechnic, Washim"
Civil Engineering,,CAP,3,Government,"Government Polytechnic, Washim"
Civil Engineering,,III,3,Government,"Government Polytechnic, Washim"
Civil Engineering,,SSC,3,Government,"Government Polytechnic, Washim"
Civil Engineering,82.6,DEFOPENS,3,Government,"Government Polytechnic, Washim"
Civil Engineering,82.6,ORPHAN,3,Government,"Government Polytechnic, Washim"
Civil Engineering,82.6,PWD,3,Government,"Government Polytechnic, Washim"
Civil Engineering,82.6,DEF34716,3,Government,"Government Polytechnic, Washim"
Civil Engineering,,DEFR,3,Government,"Government Polytechnic, Washim"
Civil Engineering,,GOVERNMENT,3,Government,"Government Polytechnic, Washim"
Civil Engineering,,MAHARASHTRA,3,Government,"Government Polytechnic, Washim"
Civil Engineering,,CAP,3,Government,"Government Polytechnic, Washim"
Civil Engineering,,III,3,Government,"Government Polytechnic, Washim"
Civil Engineering,,SSC,3,Government,"Government Polytechnic, Washim"
Information Technology,91.4,NGOPENO,3,Government,"Government Polytechnic, Washim"
Information Technology,91.4,NGOBCO,3,Government,"Government Polytechnic, Washim"
Information Technology,91.4,NLOBCO,3,Government,"Government Polytechnic, Washim"
Information Technology,,DEFR,3,Government,"Government Polytechnic, Washim"
Information Technology,,GOVERNMENT,3,Government,"Government Polytechnic, Washim"
Information Technology,,MAHARASHTRA,3,Government,"Government Polytechnic, Washim"
Information Technology,,CAP,3,Government,"Government Polytechnic, Washim"
Information Technology,,III,3,Government,"Government Polytechnic, Washim"
Information Technology,,SSC,3,Government,"Government Polytechnic, Washim"
Electrical Engineering,84.6,NGOPENH,3,Government,"Government Polytechnic, Washim"
Electrical Engineering,84.6,NGSCH,3,Government,"Government Polytechnic, Washim"
Electrical Engineering,84.6,NGSTH,3,Government,"Government Polytechnic, Washim"
Electrical Engineering,84.6,NGOBCH,3,Government,"Government Polytechnic, Washim"
Electrical Engineering,84.6,NLNTDH,3,Government,"Government Polytechnic, Washim"
Electrical Engineering,67.8,NGSTH,3,Government,"Government Polytechnic, Washim"
Electrical Engineering,67.8,NGSEBCH,3,Government,"Government Polytechnic, Washim"
Electrical Engineering,86.0,TGSEBCH,3,Government,"Government Polytechnic, Washim"
Electrical Engineering,93.2,NGOBCO,3,Government,"Government Polytechnic, Washim"
Electrical Engineering,93.2,NGSEBCO,3,Government,"Government Polytechnic, Washim"
Electrical Engineering,93.2,NLSCO,3,Government,"Government Polytechnic, Washim"
Electrical Engineering,,DEFR,3,Government,"Government Polytechnic, Washim"
Electrical Engineering,,GOVERNMENT,3,Government,"Government Polytechnic, Washim"
Electrical Engineering,,MAHARASHTRA,3,Government,"Government Polytechnic, Washim"
Electrical Engineering,,CAP,3,Government,"Government Polytechnic, Washim"
Electrical Engineering,,III,3,Government,"Government Polytechnic, Washim"
Electrical Engineering,,SSC,3,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,88.8,NGOPENH,3,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,88.8,NGSCH,3,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,88.8,NGOBCH,3,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,88.8,NLOPENH,3,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,88.8,PWDOPENH,3,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,85.2,PWD,3,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,85.2,DEF24779,3,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,87.8,NGOPENO,3,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,87.8,NGOBCO,3,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,87.8,NLSEBCO,3,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,87.8,TFWS,3,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,87.8,ORPHAN,3,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,,DEFR,3,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,,GOVERNMENT,3,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,,MAHARASHTRA,3,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,,CAP,3,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,,III,3,Government,"Government Polytechnic, Washim"
Electronics and Telecommunication Engg,,SSC,3,Government,"Government Polytechnic, Washim"
Automobile Engineering,73.5,NGOPENH,3,Government,"Government Polytechnic, Washim"
Automobile Engineering,73.5,NLOPENH,3,Government,"Government Polytechnic, Washim"
